longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.06,37.85,17,7475,1556,2092,1449,3.6437,186500
-122.06,37.77,12,14316,2045,5781,2007,7.2634,341600
-122.06,37.73,5,3596,467,1738,512,7.0568,412500
-122.06,37.7,37,1893,310,821,315,4.6005,231600
-122.06,37.67,22,3882,816,1830,743,4.2733,180700
-122.06,37.65,33,1227,286,848,291,3.8036,158200
-122.06,37.64,37,1468,304,1038,282,4.1652,158200
-122.06,37.64,33,1160,252,729,220,3.8259,146100
-122.06,37.64,20,1655,450,857,430,3.5541,350000
-122.06,37.63,23,1939,356,841,364,3.3611,169200
-122.06,37.63,12,6711,1374,3388,1289,3.8625,208900
-122.06,37.6,22,3009,497,1640,514,4.625,235300
-122.06,37.6,18,1726,276,1186,310,5.3226,231700
-122.06,37.6,17,5159,832,3174,817,5.8704,234400
-122.06,37.58,15,8112,1376,4576,1348,5.6758,253400
-122.06,37.39,26,18,4,8,4,3.75,375000
-122.06,37.38,21,1798,399,837,410,5.6999,470000
-122.06,37.38,20,3401,768,1497,747,4.2188,500001
-122.06,37.37,32,2510,578,1160,581,4.9087,322700
-122.06,37.37,18,3058,661,1377,675,6.1299,500001
-122.06,37.36,35,2693,493,1343,455,6.0777,327500
-122.06,37.36,34,1747,250,662,257,6.8268,500001
-122.06,37.35,31,1795,281,872,282,8.0599,381800
-122.06,37.35,30,2040,294,787,278,8.758,500001
-122.06,37.34,20,3435,593,1293,553,6.7578,451400
-122.06,37.34,13,2057,466,790,436,5.0081,288300
-122.06,37.33,29,1945,269,826,275,8.248,498800
-122.06,37.32,30,3033,540,1440,507,6.2182,380800
-122.06,37.3,11,5488,706,1947,641,10.7326,500001
-122.06,37,14,1547,374,4731,348,2.4732,131300
-122.06,36.96,52,65,17,24,10,4.5,258300
-122.07,40.95,14,2721,627,1356,468,3.0299,73200
-122.07,38.41,17,3053,595,1434,557,3.4741,245800
-122.07,38.27,8,6761,1234,3237,1177,4.3586,173400
-122.07,38.26,15,1173,146,450,154,6.0487,197700
-122.07,38.24,15,7937,1635,4390,1567,3.5464,129800
-122.07,37.99,28,3310,574,1811,597,4.5401,166900
-122.07,37.98,12,6915,1639,2940,1468,4.0154,186100
-122.07,37.97,20,1705,353,856,341,3.7262,211800
-122.07,37.96,34,1692,290,836,289,5.0172,197100
-122.07,37.95,39,2199,388,1025,385,4.5893,190000
-122.07,37.94,43,1454,234,683,258,4.475,265700
-122.07,37.94,36,2639,488,1111,476,3.5057,205100
-122.07,37.94,30,1260,276,707,221,2.892,220800
-122.07,37.93,45,1544,244,614,238,5.0255,226000
-122.07,37.93,25,7201,1521,3264,1433,3.7433,252100
-122.07,37.92,26,3872,739,1629,684,4.4312,225000
-122.07,37.91,33,1550,277,638,254,3.6833,292500
-122.07,37.91,28,1731,295,810,295,5.0391,259800
-122.07,37.89,38,757,124,319,123,5.6558,263300
-122.07,37.89,28,3410,746,1428,670,4.3864,266800
-122.07,37.88,11,1077,318,590,264,3.5536,387200
-122.07,37.86,23,1025,205,263,191,3.12,155000
-122.07,37.86,17,1102,224,317,208,3.5893,206300
-122.07,37.72,26,3204,477,1411,484,5.4834,295200
-122.07,37.71,40,1808,302,746,270,5.3015,254900
-122.07,37.71,36,2879,480,1235,455,4.9801,241500
-122.07,37.7,39,1420,272,645,277,4.125,232500
-122.07,37.7,32,3400,736,1487,694,3,223200
-122.07,37.69,31,5914,1309,2999,1295,3.0964,190500
-122.07,37.69,29,2304,618,1021,552,2.5362,203800
-122.07,37.68,36,1815,426,1280,431,3.25,218100
-122.07,37.67,38,2104,409,1039,394,3.875,165300
-122.07,37.67,28,2932,739,1198,624,3.2417,210800
-122.07,37.67,27,3239,671,1469,616,3.2465,230600
-122.07,37.66,21,5031,1168,2461,1042,3.875,179300
-122.07,37.65,31,3300,790,2181,740,3.016,161800
-122.07,37.64,25,4524,860,2426,862,4.7083,190900
-122.07,37.64,22,5861,1516,5436,1463,2.5158,134900
-122.07,37.63,35,1931,376,1175,337,3.7292,168100
-122.07,37.63,27,2784,723,2028,693,2.4808,157600
-122.07,37.63,24,2329,465,1401,453,4.5913,177600
-122.07,37.59,13,2578,551,1680,528,4.825,222000
-122.07,37.58,16,1893,338,1461,344,5.225,213700
-122.07,37.58,16,1644,251,1033,267,6.5116,244300
-122.07,37.58,16,1606,240,1117,268,6.0661,247000
-122.07,37.57,8,8647,1407,5019,1379,6.5615,318300
-122.07,37.52,3,14014,2861,7205,2753,6.0824,273500
-122.07,37.44,21,4599,986,2756,943,2.9817,225000
-122.07,37.41,26,1184,225,815,218,5.7657,322300
-122.07,37.4,16,3352,813,1440,729,3.7359,262500
-122.07,37.4,15,2940,910,943,711,4.359,192200
-122.07,37.39,37,1169,239,589,249,5.0131,330300
-122.07,37.39,30,1695,480,932,447,3.5045,352500
-122.07,37.39,19,1465,342,646,345,4.712,289300
-122.07,37.38,26,1272,306,562,284,4.5644,280200
-122.07,37.37,30,2937,407,1097,407,7.9813,473500
-122.07,37.37,22,3770,727,1657,762,4.8021,457500
-122.07,37.36,28,4612,608,1686,567,10.0346,500001
-122.07,37.36,21,3244,426,1158,415,7.5,500001
-122.07,37.35,35,1579,210,570,196,8.5888,500001
-122.07,37.35,35,1447,205,619,206,9.8144,500001
-122.07,37.34,35,1172,184,512,175,7.3561,500001
-122.07,37.34,33,1208,198,495,216,5.4659,500001
-122.07,37.33,13,2173,349,891,345,8.0158,420000
-122.07,37.31,24,4401,698,1818,685,7.2986,500001
-122.07,37.08,21,5639,894,2670,871,6.0809,270000
-122.07,37.06,31,1634,370,939,332,3.8625,232300
-122.08,40.09,19,2611,503,1185,483,2.3657,94000
-122.08,38.3,2,6718,858,2012,654,6.8872,305200
-122.08,37.99,19,4657,739,1914,732,5.0509,199900
-122.08,37.96,21,9135,1534,3748,1502,6.0859,266000
-122.08,37.95,33,1043,157,425,148,4.8702,235600
-122.08,37.95,24,3173,548,1351,536,5.0672,243000
-122.08,37.93,35,4043,689,1832,662,5.0761,233200
-122.08,37.92,28,2377,469,1068,435,4.4561,250000
-122.08,37.92,26,1733,265,796,274,6.195,264900
-122.08,37.89,39,3018,501,1223,489,6.2924,283900
-122.08,37.87,26,2405,564,680,531,2.4896,73400
-122.08,37.84,17,1320,159,1722,141,11.7064,500001
-122.08,37.82,4,2045,237,830,252,11.3421,500001
-122.08,37.72,31,3866,531,1368,521,6.187,340400
-122.08,37.71,38,3716,657,1784,652,4.8237,220900
-122.08,37.71,38,1663,295,781,301,5.0519,227000
-122.08,37.7,32,2718,447,1156,410,5.2497,259300
-122.08,37.7,25,3402,758,1645,710,3.4934,209900
-122.08,37.69,43,1575,324,740,284,2.8512,181000
-122.08,37.69,36,2350,499,1105,467,3.3021,195700
-122.08,37.68,37,848,202,314,205,2.3958,190800
-122.08,37.68,26,2607,682,1401,607,2.6563,184100
-122.08,37.68,26,1167,370,253,137,2.4196,275000
-122.08,37.68,15,3051,685,1479,668,3.5295,242200
-122.08,37.67,29,493,168,233,152,0.9637,160000
-122.08,37.66,37,1997,436,1349,437,2.1382,166600
-122.08,37.65,17,5018,1439,3069,1299,2.7694,161900
-122.08,37.64,36,786,133,463,160,3.9338,182700
-122.08,37.64,36,1340,245,789,248,3.8,172000
-122.08,37.64,36,1116,199,662,226,5.7309,177900
-122.08,37.63,37,1793,364,1534,346,3.6458,156600
-122.08,37.63,35,517,108,391,107,4.0682,156900
-122.08,37.63,34,1619,293,1148,310,4.0326,164700
-122.08,37.63,33,691,127,431,149,4.25,192600
-122.08,37.63,31,767,171,548,185,3.7614,176000
-122.08,37.62,27,1826,309,1016,313,5.64,206500
-122.08,37.62,17,2485,518,1139,550,2.6875,157300
-122.08,37.61,26,2261,443,1039,395,3.7931,203900
-122.08,37.6,10,3046,678,2056,628,3.9022,191700
-122.08,37.58,16,3349,544,2003,488,6.0074,236500
-122.08,37.58,15,2576,418,1657,410,5.5218,254400
-122.08,37.41,20,1896,456,1069,436,4.6875,288900
-122.08,37.4,52,766,203,448,196,2.5208,316700
-122.08,37.4,25,1750,341,999,319,5.806,308700
-122.08,37.4,19,3565,858,1639,744,4.1544,277000
-122.08,37.39,46,1115,248,543,248,3.2083,334300
-122.08,37.39,44,1498,430,848,400,2.8438,307100
-122.08,37.39,4,2292,605,1050,584,4.8036,340000
-122.08,37.39,39,2210,483,1023,450,4.5833,342400
-122.08,37.38,36,857,156,448,168,5.0086,366700
-122.08,37.38,36,782,130,348,128,6.828,383900
-122.08,37.38,36,1199,198,485,199,5.0796,373400
-122.08,37.38,33,2771,659,1496,581,3.4042,353600
-122.08,37.38,25,830,228,368,174,3.3917,342900
-122.08,37.37,29,1229,192,707,194,7.1108,465000
-122.08,37.36,31,2717,376,1001,381,9.281,500001
-122.08,37.36,28,2181,284,728,238,8.2266,500001
-122.08,37.35,33,2398,317,832,314,10.3591,500001
-122.08,37.34,28,1643,216,594,205,12.367,500001
-122.08,37.34,23,2597,335,922,338,10.5142,500001
-122.08,37.31,17,2560,396,959,400,7.8528,368900
-122.08,37.3,30,2268,404,1197,372,7.0813,485300
-122.08,37.24,21,427,63,182,70,11.3283,500001
-122.08,37.15,23,506,96,264,89,7.1366,273900
-122.08,37.08,35,1541,297,791,277,4.425,204800
-122.08,37.04,34,2800,577,1353,512,4.1161,220900
-122.08,37.03,36,4682,899,2143,832,4.5096,203700
-122.09,41.32,52,4019,824,1728,706,2.2462,62900
-122.09,39.13,28,4169,895,2587,810,2.331,65500
-122.09,38,6,10191,1882,4377,1789,5.2015,204200
-122.09,37.99,19,3073,506,1773,493,5.4496,205400
-122.09,37.98,14,5381,871,2296,872,5.6875,211000
-122.09,37.97,5,5303,779,2017,727,6.9961,294100
-122.09,37.94,29,6895,1022,2634,1022,6.1922,273200
-122.09,37.91,18,9576,1455,3486,1380,7.0895,306900
-122.09,37.89,35,880,139,352,132,6.8686,406500
-122.09,37.86,27,5484,760,2212,770,7.6202,402600
-122.09,37.71,35,2663,387,1086,367,5.1498,266400
-122.09,37.71,31,1843,282,749,269,5.2855,253500
-122.09,37.7,31,2053,336,867,329,4.3375,241800
-122.09,37.7,30,1751,269,731,263,6.005,263900
-122.09,37.69,20,4296,817,1732,800,4.8036,188300
-122.09,37.68,43,1415,348,569,293,2.5156,190900
-122.09,37.68,41,1834,463,1105,467,2.8322,170300
-122.09,37.68,41,1382,353,704,314,3.5114,197500
-122.09,37.68,29,2333,538,1120,540,2.4042,205600
-122.09,37.67,48,1252,305,673,308,2.3357,175000
-122.09,37.67,39,2069,500,1408,478,3.1115,153500
-122.09,37.67,33,2431,655,1854,603,2.7019,154000
-122.09,37.66,40,1340,313,766,271,3.4722,135400
-122.09,37.66,39,1160,259,725,274,2.2222,158300
-122.09,37.65,35,1184,200,572,194,4.7143,193800
-122.09,37.65,27,2630,722,1414,634,2.8203,195200
-122.09,37.64,36,1885,307,853,271,4.1141,173100
-122.09,37.64,36,1180,212,664,200,5.2838,172600
-122.09,37.64,32,1578,284,836,292,3.9063,184200
-122.09,37.63,35,1213,221,790,243,4.7019,174100
-122.09,37.63,34,1457,242,735,249,3.9167,189500
-122.09,37.6,36,385,94,295,92,2.9706,147900
-122.09,37.42,23,4874,1251,2699,1163,3.8003,229800
-122.09,37.41,8,1480,414,856,445,2.8203,284100
-122.09,37.41,18,1476,473,838,415,3.575,274000
-122.09,37.41,14,753,193,421,153,4.2463,266700
-122.09,37.4,36,1575,379,1036,382,5.1408,264700
-122.09,37.4,26,3218,1021,2087,964,3.2875,182700
-122.09,37.4,24,3983,1126,2645,1072,3.6742,275000
-122.09,37.4,17,748,184,412,180,3.4375,290600
-122.09,37.39,36,1035,196,475,205,5.5385,359000
-122.09,37.39,34,1508,483,774,443,2.7279,365600
-122.09,37.39,30,1722,490,1057,517,3.725,261300
-122.09,37.37,34,2165,355,776,339,5.2971,442100
-122.09,37.37,27,1269,186,464,182,6.8374,500001
-122.09,37.36,37,2269,325,930,321,7.5274,500001
-122.09,37.36,37,1550,238,805,250,5.0222,500001
-122.09,37.35,37,1795,285,791,261,7.5794,500001
-122.09,37.35,30,1502,186,501,180,10.0259,500001
-122.09,37.11,32,2637,489,1031,410,3.6474,231600
-122.09,37.09,46,695,136,408,148,3.9408,222600
-122.09,37.07,33,3581,734,1780,663,4.3429,214300
-122.1,40.05,26,633,129,305,140,2.1827,72700
-122.1,40.03,25,2516,543,1266,494,1.7566,58400
-122.1,39.47,43,1320,215,512,197,2.4917,77100
-122.1,38.24,13,7367,1042,3193,983,5.3102,195000
-122.1,38.02,28,4308,824,2086,776,3.6523,159700
-122.1,37.97,18,4326,655,1753,646,5.6931,269600
-122.1,37.96,25,1374,206,569,235,6.3699,235500
-122.1,37.96,20,3796,650,1679,611,4.3571,228200
-122.1,37.89,21,3282,653,1398,601,5.2079,310300
-122.1,37.88,35,3701,528,1511,517,7.2315,367100
-122.1,37.72,30,2599,366,922,350,5.8382,330200
-122.1,37.71,27,6740,1073,2723,1035,5.2131,252500
-122.1,37.7,25,2973,622,1413,595,4.3819,209200
-122.1,37.69,44,2341,500,1256,485,2.9507,157100
-122.1,37.69,41,746,145,387,161,3.9063,178400
-122.1,37.69,30,3115,625,1444,568,3.7222,195800
-122.1,37.68,38,1779,413,1061,400,3.0962,180900
-122.1,37.68,37,1352,342,691,324,3.4032,196900
-122.1,37.67,34,3659,897,2479,903,2.9564,150500
-122.1,37.66,37,901,191,599,206,3.7303,149700
-122.1,37.66,36,1305,225,768,234,4.275,185300
-122.1,37.66,35,686,142,480,149,3.875,162100
-122.1,37.66,34,656,115,342,112,4.6875,200600
-122.1,37.66,33,1954,464,1293,448,3.0489,152600
-122.1,37.65,25,2538,494,1185,501,4.5417,194400
-122.1,37.64,28,1784,311,735,278,4.6635,206700
-122.1,37.63,29,2172,435,1377,408,3.7895,180900
-122.1,37.63,18,9963,2031,5613,1946,3.8171,187200
-122.1,37.41,33,6277,1274,3025,1211,5.4721,343300
-122.1,37.4,27,3410,1156,2314,1086,3.4868,165600
-122.1,37.4,23,514,210,367,206,3.1736,181300
-122.1,37.4,23,1755,508,1374,506,4.3077,293500
-122.1,37.4,19,1085,288,1009,305,3.9091,276000
-122.1,37.39,36,1860,367,794,366,5.0871,354500
-122.1,37.39,35,2471,349,881,342,7.6229,500001
-122.1,37.39,31,1117,304,591,302,3.5909,353100
-122.1,37.38,37,4167,612,1577,597,7.5655,500001
-122.1,37.37,40,2224,354,929,345,8.1064,500001
-122.1,37.37,37,2511,354,945,348,8.3924,500001
-122.1,37.36,32,1433,199,498,201,9.3586,500001
-122.1,37.19,18,808,136,420,145,7.1831,273300
-122.11,39.82,27,1065,214,508,198,2.625,91700
-122.11,38.01,41,1345,272,718,283,3.3831,129400
-122.11,38.01,39,1313,306,575,231,3.1711,116100
-122.11,38,9,3424,583,1460,543,5.76,212600
-122.11,37.99,16,3913,710,1782,676,5.1297,206700
-122.11,37.99,10,2864,514,1300,507,4.3875,287700
-122.11,37.98,11,4371,679,1790,660,6.135,297300
-122.11,37.88,37,4005,614,1602,606,6.4666,348200
-122.11,37.87,33,3398,500,1351,457,6.5814,314200
-122.11,37.83,19,5130,741,1887,712,7.203,369900
-122.11,37.71,36,4569,824,1950,819,4.65,206800
-122.11,37.7,29,1298,306,835,338,2.3274,170400
-122.11,37.7,19,2693,789,1765,724,2.4206,137500
-122.11,37.69,42,1472,310,768,309,3.4643,160900
-122.11,37.69,37,2444,651,1562,618,2.6464,155200
-122.11,37.68,37,1976,481,1197,465,2.5772,170200
-122.11,37.67,38,1035,247,599,224,3.0917,167200
-122.11,37.67,36,2110,389,952,370,3.8,187500
-122.11,37.67,32,3028,811,2037,703,3.0645,165400
-122.11,37.66,36,1755,316,913,299,4.1302,172700
-122.11,37.65,18,4335,808,2041,734,3.4861,331600
-122.11,37.64,8,3592,849,1907,746,3.6708,197900
-122.11,37.64,31,1487,280,854,301,5.2312,197600
-122.11,37.44,35,2016,349,1023,376,5.6413,376600
-122.11,37.43,35,3905,565,1562,553,7.313,463700
-122.11,37.43,35,3584,535,1405,538,7.3023,451300
-122.11,37.42,32,3058,595,1267,540,6.4949,417800
-122.11,37.41,35,2712,428,1084,425,7.1382,443800
-122.11,37.41,33,1641,284,659,282,6.0884,432900
-122.11,37.4,16,1994,489,1173,472,4.1875,266400
-122.11,37.39,36,1660,261,655,249,6.3967,500001
-122.11,37.38,36,3598,500,1296,533,7.8177,500001
-122.11,37.38,22,3638,719,1329,650,5.0804,500001
-122.11,37.37,22,1477,195,520,187,10.3329,500001
-122.11,37.36,34,1575,183,511,180,13.1867,500001
-122.11,37.31,7,189,26,84,29,13.8093,500001
-122.11,37.05,18,3337,549,1449,519,5.1412,315800
-122.12,40.14,34,1950,407,1029,376,2.5197,82300
-122.12,39.91,16,4006,797,2028,752,2.3929,77200
-122.12,38.01,50,1738,355,837,363,3.609,135700
-122.12,38.01,50,1300,263,691,239,3.9519,126500
-122.12,38.01,42,2225,367,864,381,4.1189,172400
-122.12,37.99,33,1660,277,741,261,4.675,225400
-122.12,37.94,22,4949,626,1850,590,10.4549,500001
-122.12,37.89,30,3227,733,1260,684,4.125,257100
-122.12,37.88,35,2785,362,1001,363,8.0448,433300
-122.12,37.85,18,5252,686,1870,657,8.0074,454100
-122.12,37.82,26,2269,317,918,313,6.6657,364500
-122.12,37.81,26,4048,513,1486,498,7.6717,416500
-122.12,37.75,33,1809,261,808,219,6.86,250000
-122.12,37.71,38,1164,284,632,289,3.0345,152100
-122.12,37.71,35,1037,207,552,210,4,167900
-122.12,37.7,41,3495,787,1849,750,2.679,144900
-122.12,37.7,19,2495,635,1571,579,2.5833,159900
-122.12,37.7,17,2488,617,1287,538,2.9922,179900
-122.12,37.69,35,2681,508,1580,536,4.1042,179100
-122.12,37.68,45,2179,401,1159,399,3.4839,180600
-122.12,37.68,40,1553,253,724,267,4.38,196400
-122.12,37.68,37,2412,394,975,375,4.0417,191100
-122.12,37.68,35,1958,484,1146,448,2.95,148900
-122.12,37.67,33,3429,681,1798,694,3.9395,184700
-122.12,37.65,26,162,27,86,25,2.375,137500
-122.12,37.64,40,432,102,264,77,3.8875,228100
-122.12,37.48,36,880,177,795,188,3.8194,159400
-122.12,37.44,33,2974,623,1435,588,5.485,406300
-122.12,37.44,33,1509,303,748,268,4.875,373400
-122.12,37.43,36,3212,553,1455,574,6.46,425500
-122.12,37.43,33,3262,668,1411,626,5.316,398100
-122.12,37.42,36,2607,551,1165,523,5.1524,373100
-122.12,37.42,35,2445,533,1187,519,5.2803,362100
-122.12,37.41,33,2892,617,1250,581,5.3727,360900
-122.12,37.4,32,3514,473,1583,480,10.3894,500001
-122.12,37.4,31,2356,405,921,358,7.0245,500001
-122.12,37.39,34,3561,497,1336,501,8.9172,500001
-122.12,37.38,34,1443,218,504,200,8.4709,500001
-122.12,37.37,18,1617,231,555,222,8.9021,500001
-122.12,37.29,11,436,70,212,75,8.6196,500001
-122.12,37.16,32,1602,317,752,275,5.1664,185100
-122.12,37.12,51,2419,485,1078,435,2.7933,206900
-122.12,37.09,36,1397,289,661,243,4.125,239600
-122.13,39.74,20,1401,280,668,250,2.2569,94300
-122.13,39,23,3832,774,2435,747,2.2754,59200
-122.13,38.26,40,1538,255,669,263,3.3281,170200
-122.13,38.02,52,2378,508,940,451,2.9583,166000
-122.13,38.01,48,2123,494,859,474,1.8523,144800
-122.13,38,33,2821,652,1206,640,2.5481,150800
-122.13,37.89,27,744,214,295,169,2.7411,350000
-122.13,37.87,18,1820,220,728,229,10.3713,426100
-122.13,37.77,24,2459,317,916,324,7.0712,293000
-122.13,37.76,26,3266,491,1222,533,5.37,275400
-122.13,37.75,36,768,93,229,93,5.3602,330000
-122.13,37.75,30,414,54,137,50,4.975,311100
-122.13,37.74,41,4400,666,1476,648,5,248900
-122.13,37.73,33,1996,268,686,270,6.9096,341800
-122.13,37.72,45,2315,451,1006,444,3.524,186200
-122.13,37.72,35,2183,383,976,392,3.8393,243500
-122.13,37.72,25,1134,153,340,171,6.5095,371200
-122.13,37.71,44,1613,339,776,346,3.1103,188900
-122.13,37.71,44,1421,298,609,270,3.5781,180000
-122.13,37.7,43,3046,557,1333,544,3.4583,183700
-122.13,37.7,19,3516,710,1810,703,3.9032,218000
-122.13,37.69,34,1131,278,560,237,2.875,161700
-122.13,37.69,17,2380,769,1216,643,3.395,271300
-122.13,37.68,45,2457,445,1129,422,4.0588,182800
-122.13,37.68,43,1676,340,924,328,3.6,179400
-122.13,37.67,42,3592,703,1625,665,3.2434,179900
-122.13,37.67,40,1748,318,914,317,3.8676,184000
-122.13,37.67,38,2012,347,880,332,3.1734,181600
-122.13,37.47,30,1480,294,1126,301,4.983,166700
-122.13,37.47,25,1630,353,1546,371,5.0893,173400
-122.13,37.46,37,1576,334,1385,323,2.5294,159400
-122.13,37.46,35,1321,300,1133,287,3.7312,159600
-122.13,37.45,41,3233,540,1251,506,6.6354,500001
-122.13,37.45,37,2295,332,933,332,6.7257,500001
-122.13,37.45,37,1287,197,510,206,7.9029,500001
-122.13,37.44,43,3004,440,1088,427,9.1508,500001
-122.13,37.44,42,2390,462,1146,468,6.3111,397400
-122.13,37.44,38,2835,447,1148,446,5.9277,446600
-122.13,37.43,32,4398,878,1799,792,4.7375,431900
-122.13,37.42,36,3982,1045,2251,995,3.5364,314100
-122.13,37.41,36,4787,900,2039,890,5.4063,440900
-122.13,37.4,29,6027,1195,2687,1171,5.1335,461200
-122.13,37.39,27,3385,427,1248,409,12.0372,500001
-122.13,36.97,27,991,194,543,155,4.7188,350000
-122.14,39.65,33,419,77,190,67,3.6429,87500
-122.14,38.16,4,3273,495,1497,454,5.3345,176100
-122.14,38.07,31,3401,616,1750,602,4.6761,143100
-122.14,38.05,27,3794,772,1756,724,3.2891,150600
-122.14,38.02,44,1625,432,825,385,2.0523,133900
-122.14,38.01,50,1760,341,741,316,4.5,178300
-122.14,37.88,34,6986,1096,2865,1124,6.2275,394400
-122.14,37.86,20,6201,1182,2415,1141,4.5744,314000
-122.14,37.85,27,9147,1276,3371,1269,7.3267,389900
-122.14,37.77,27,2229,365,1297,355,4.8304,279100
-122.14,37.76,34,1513,231,545,211,5.5701,252800
-122.14,37.75,36,690,105,299,109,4.0313,195500
-122.14,37.74,52,1071,201,440,192,4.0662,204200
-122.14,37.73,52,2024,320,823,334,5,264700
-122.14,37.73,43,2264,390,931,368,3.8125,235100
-122.14,37.73,38,1723,394,711,353,3.0673,218400
-122.14,37.72,45,1397,253,555,248,2.983,202700
-122.14,37.72,39,786,132,288,132,3.5156,218900
-122.14,37.71,27,3094,866,1364,789,2.6101,181700
-122.14,37.71,18,3905,1007,2197,1044,3.6932,166800
-122.14,37.7,36,1266,228,606,239,3.9702,194100
-122.14,37.7,17,1463,292,695,330,4.5859,187200
-122.14,37.69,38,1571,317,874,301,4.4659,189100
-122.14,37.69,37,2141,535,1093,555,2.9958,178400
-122.14,37.68,35,2976,518,1424,538,4.267,210300
-122.14,37.68,27,3337,613,1489,607,3.6364,219200
-122.14,37.67,37,3342,569,1635,557,4.7933,186900
-122.14,37.67,37,3156,534,1495,543,4.8125,188300
-122.14,37.67,36,1487,249,641,243,4.0682,196200
-122.14,37.5,46,30,4,13,5,15.0001,500001
-122.14,37.48,36,1210,236,981,239,4.0039,148900
-122.14,37.47,37,3373,815,2909,705,2.8868,156600
-122.14,37.47,36,2081,412,1931,373,3.7917,160600
-122.14,37.46,27,5580,2009,4165,1763,2.4375,189000
-122.14,37.45,52,3841,537,1391,540,7.8647,500001
-122.14,37.45,48,2074,297,700,279,8.7051,500001
-122.14,37.44,52,3117,468,1114,421,6.6756,500001
-122.14,37.43,52,1944,308,696,293,8.2664,500001
-122.14,37.43,52,1383,227,551,249,6.5829,500001
-122.14,37.43,52,1327,190,467,189,12.5902,500001
-122.14,37.42,46,206,44,134,51,4.15,265000
-122.14,37.38,26,2859,343,951,336,10.4277,500001
-122.14,37.36,23,11294,1377,3840,1367,12.1387,500001
-122.14,37.08,18,2420,439,1278,416,5.2101,334000
-122.15,38.29,17,1625,239,703,224,6.5891,328800
-122.15,38.06,10,3008,532,1381,522,5.3661,195800
-122.15,38.04,14,2804,587,1083,573,2.6466,168500
-122.15,37.76,39,1823,286,763,270,6.0749,196900
-122.15,37.74,52,2898,557,1338,550,3.851,183500
-122.15,37.74,52,1394,223,545,230,3.95,219000
-122.15,37.74,49,1494,316,611,288,2.2,187500
-122.15,37.74,49,1325,277,764,282,3.3125,118000
-122.15,37.74,43,1383,275,853,272,3.5083,122000
-122.15,37.74,41,856,178,571,191,3.1458,130600
-122.15,37.73,52,1028,129,317,143,4.9135,275000
-122.15,37.73,45,3758,819,1573,736,2.8355,245400
-122.15,37.73,28,2215,587,830,573,2.1898,141700
-122.15,37.72,47,1190,251,540,266,3.375,198300
-122.15,37.72,31,1616,372,739,379,2.9097,210900
-122.15,37.72,29,4169,1047,2024,962,2.8125,157400
-122.15,37.71,36,998,178,531,183,4.0208,191500
-122.15,37.71,18,5778,1526,2441,1352,3.1682,202700
-122.15,37.7,36,1468,252,733,229,3.4583,192600
-122.15,37.7,36,1464,244,672,261,3.5547,194700
-122.15,37.69,39,1670,308,957,335,5.1312,183600
-122.15,37.69,38,1246,221,637,222,3.6625,184600
-122.15,37.69,36,1545,273,863,267,4.0109,192900
-122.15,37.69,36,1501,287,703,276,3.8864,197300
-122.15,37.68,35,2632,447,1349,486,4.3864,205200
-122.15,37.68,30,2261,443,929,383,4.2841,213400
-122.15,37.67,35,2472,398,1171,390,5.5797,198100
-122.15,37.47,39,1295,239,566,242,5.6407,326400
-122.15,37.46,52,1803,257,683,259,10.9508,500001
-122.15,37.46,42,1995,412,794,374,5.6234,379600
-122.15,37.46,39,906,109,353,112,10.3942,500001
-122.15,37.46,30,4198,1244,2678,1147,3.6712,308600
-122.15,37.45,52,568,91,219,75,6.1575,500001
-122.15,37.45,52,2117,353,734,328,6.767,500001
-122.15,37.44,52,2063,320,774,309,7.2543,500001
-122.15,37.44,52,1945,293,708,275,6.1655,500001
-122.15,37.44,52,1400,217,522,227,4.9861,500001
-122.15,37.43,47,2600,490,1149,465,5.0203,476300
-122.15,37.43,20,11709,3618,7604,3589,1.9045,375000
-122.15,37.42,44,3558,839,1779,832,3.9243,404800
-122.15,37.41,29,473,103,359,87,7.0309,475000
-122.15,37.35,23,3814,485,1344,464,12.9792,500001
-122.16,39.78,32,1288,221,562,203,2.325,69600
-122.16,39.74,20,707,126,337,125,3.0469,85000
-122.16,38.07,14,6360,1236,2876,1127,4.5321,190300
-122.16,38.05,52,1888,457,830,408,3.1373,185100
-122.16,38.05,34,2434,428,926,423,4.6776,208300
-122.16,38.02,40,1800,290,761,277,5.1265,196100
-122.16,37.89,32,1779,241,721,258,8.7589,434500
-122.16,37.86,36,3359,493,1298,483,8.1586,404300
-122.16,37.83,16,4596,705,1480,650,7.52,370200
-122.16,37.79,22,12842,2048,4985,1967,5.9849,371000
-122.16,37.77,48,977,194,446,180,4.7708,156300
-122.16,37.77,47,1256,217,570,218,4.375,161900
-122.16,37.77,45,2324,397,968,384,3.5739,176000
-122.16,37.77,39,1583,349,857,316,3.0958,145800
-122.16,37.76,46,1827,307,881,302,4.6696,164300
-122.16,37.76,36,2781,574,1438,519,2.4598,155500
-122.16,37.75,46,954,161,429,154,2.925,142900
-122.16,37.75,44,617,131,378,135,2.5568,111100
-122.16,37.75,40,1227,294,928,261,1.8235,95200
-122.16,37.75,38,2457,624,1516,482,1.5625,91700
-122.16,37.75,24,1790,454,1137,386,2.537,107900
-122.16,37.74,52,771,147,355,144,4.1458,143400
-122.16,37.74,47,824,223,533,166,2.625,98200
-122.16,37.74,46,1029,181,567,211,3.4844,129500
